,name,position,age,from_team,to_tam,contract_length,total_salary,avg_salary,year,spotracID,spotracLink
1401,Gio Gonzalez,SP,34.2,MIL,CHW,1,5000000,5000000,2020,7342,https://www.spotrac.com/redirect/player/7342/
1402,Justin Smoak,1B,33.0,TOR,MIL,1,5000000,5000000,2020,6967,https://www.spotrac.com/redirect/player/6967/
1403,Sergio Romo,RP,36.8,MIN,MIN,1,5000000,5000000,2020,5359,https://www.spotrac.com/redirect/player/5359/
1404,Brett Anderson,SP,31.8,OAK,MIL,1,5000000,5000000,2020,5313,https://www.spotrac.com/redirect/player/5313/
1405,Adam Wainwright,SP,38.2,STL,STL,1,5000000,5000000,2020,802,https://www.spotrac.com/redirect/player/802/
1406,Eric Sogard,3B,33.5,TB,MIL,1,4500000,4500000,2020,7345,https://www.spotrac.com/redirect/player/7345/
1407,Kevin Pillar,CF,31.1,SF,BOS,1,4250000,4250000,2020,15766,https://www.spotrac.com/redirect/player/15766/
1408,Alex Avila,C,32.8,ARI,MIN,1,4250000,4250000,2020,7381,https://www.spotrac.com/redirect/player/7381/
1409,Austin Romine,C,31.0,NYY,DET,1,4150000,4150000,2020,8461,https://www.spotrac.com/redirect/player/8461/
1410,Alex Gordon,OF,35.9,KC,KC,1,4000000,4000000,2020,406,https://www.spotrac.com/redirect/player/406/
1411,Alex Wood,SP,29.0,CIN,LAD,1,4000000,4000000,2020,13957,https://www.spotrac.com/redirect/player/13957/
1412,Eric Thames,1B,33.1,MIL,WSH,1,4000000,4000000,2020,8493,https://www.spotrac.com/redirect/player/8493/
1413,Travis Shaw,1B,29.7,MIL,TOR,1,4000000,4000000,2020,14046,https://www.spotrac.com/redirect/player/14046/
1414,Brandon Kintzler,RP,35.4,CHC,MIA,1,3250000,3250000,2020,7367,https://www.spotrac.com/redirect/player/7367/
1415,Hunter Pence,RF,36.8,TEX,SF,1,3000000,3000000,2020,382,https://www.spotrac.com/redirect/player/382/
1416,Mitch Moreland,1B,34.3,BOS,BOS,1,3000000,3000000,2020,7560,https://www.spotrac.com/redirect/player/7560/
1417,Hector Rondon,RP,31.8,HOU,ARI,1,3000000,3000000,2020,11934,https://www.spotrac.com/redirect/player/11934/
1418,Jose Iglesias,SS,30.0,CIN,BAL,1,3000000,3000000,2020,8454,https://www.spotrac.com/redirect/player/8454/
1419,Rich Hill,SP,39.8,LAD,MIN,1,3000000,3000000,2020,145,https://www.spotrac.com/redirect/player/145/
1420,Michael Wacha,SP,28.4,STL,NYM,1,3000000,3000000,2020,13219,https://www.spotrac.com/redirect/player/13219/
1421,Stephen Vogt,C,35.0,SF,ARI,1,3000000,3000000,2020,9421,https://www.spotrac.com/redirect/player/9421/
1422,Maikel Franco,3B,27.2,PHI,KC,1,2950000,2950000,2020,16052,https://www.spotrac.com/redirect/player/16052/
1423,Jose Peraza,SS,25.6,CIN,BOS,1,2850000,2850000,2020,16504,https://www.spotrac.com/redirect/player/16504/
1424,Tyler Clippard,RP,34.8,CLE,MIN,1,2750000,2750000,2020,7541,https://www.spotrac.com/redirect/player/7541/
1425,Darren O'Day,RP,37.0,ATL,ATL,1,2750000,2750000,2020,5392,https://www.spotrac.com/redirect/player/5392/
1426,Junior Guerra,RP,34.8,MIL,ARI,1,2650000,2650000,2020,19694,https://www.spotrac.com/redirect/player/19694/
1427,Asdrubal Cabrera,2B,34.1,WSH,WSH,1,2500000,2500000,2020,242,https://www.spotrac.com/redirect/player/242/
1428,Brad Brach,RP,33.6,NYM,NYM,2,2100000,1050000,2020,8773,https://www.spotrac.com/redirect/player/8773/
1429,Taijuan Walker,SP,27.5,ARI,SEA,1,2000000,2000000,2020,14342,https://www.spotrac.com/redirect/player/14342/
1430,Jarrod Dyson,CF,35.4,ARI,PIT,1,2000000,2000000,2020,7416,https://www.spotrac.com/redirect/player/7416/
1431,Ryan Zimmerman,1B,35.2,WSH,WSH,1,2000000,2000000,2020,939,https://www.spotrac.com/redirect/player/939/
1432,Matt Wieters,C,33.6,STL,STL,1,2000000,2000000,2020,7247,https://www.spotrac.com/redirect/player/7247/
1433,Jedd Gyorko,3B,31.2,LAD,MIL,1,2000000,2000000,2020,12168,https://www.spotrac.com/redirect/player/12168/
1434,Francisco Cervelli,C,33.8,ATL,MIA,1,2000000,2000000,2020,5308,https://www.spotrac.com/redirect/player/5308/
1435,Kendall Graveman,RP,28.9,CHC,SEA,1,2000000,2000000,2020,16023,https://www.spotrac.com/redirect/player/16023/
1436,Pedro Strop,RP,34.6,CHC,CIN,1,1825000,1825000,2020,7563,https://www.spotrac.com/redirect/player/7563/
1437,Alexander Claudio,RP,27.8,MIL,MIL,1,1750000,1750000,2020,15721,https://www.spotrac.com/redirect/player/15721/
1438,Yoshihisa Hirano,RP,35.8,ARI,SEA,1,1600000,1600000,2020,24690,https://www.spotrac.com/redirect/player/24690/
1439,Domingo Santana,RF,27.5,SEA,CLE,1,1500000,1500000,2020,14177,https://www.spotrac.com/redirect/player/14177/
1440,Cameron Maybin,RF,32.8,NYY,DET,1,1500000,1500000,2020,327,https://www.spotrac.com/redirect/player/327/
1441,Anthony Swarzak,RP,34.3,ATL,PHI,1,1500000,1500000,2020,8539,https://www.spotrac.com/redirect/player/8539/
1442,David Phelps,RP,33.2,CHC,MIL,1,1500000,1500000,2020,10655,https://www.spotrac.com/redirect/player/10655/
1443,Matt Joyce,LF,35.4,ATL,MIA,1,1500000,1500000,2020,7534,https://www.spotrac.com/redirect/player/7534/
1444,Ivan Nova,SP,33.0,CHW,DET,1,1500000,1500000,2020,7464,https://www.spotrac.com/redirect/player/7464/
1445,Jimmy Nelson,RP,30.6,MIL,LAD,1,1250000,1250000,2020,15660,https://www.spotrac.com/redirect/player/15660/
1446,Yimi Garcia,RP,29.2,LAD,MIA,1,1100000,1100000,2020,16092,https://www.spotrac.com/redirect/player/16092/
1447,Steven Souza,RF,30.8,ARI,CHC,1,1000000,1000000,2020,15689,https://www.spotrac.com/redirect/player/15689/
1448,Adeiny Hechavarria,SS,30.8,ATL,ATL,1,1000000,1000000,2020,6509,https://www.spotrac.com/redirect/player/6509/
1449,Guillermo Heredia,CF,28.9,TB,PIT,1,1000000,1000000,2020,18742,https://www.spotrac.com/redirect/player/18742/
1450,Ryon Healy,1B,27.9,SEA,MIL,1,1000000,1000000,2020,20803,https://www.spotrac.com/redirect/player/20803/
1451,C.J. Edwards,RP,28.2,SD,SEA,1,950000,950000,2020,16514,https://www.spotrac.com/redirect/player/16514/
1452,Kevin Plawecki,C,28.8,CLE,BOS,1,900000,900000,2020,16708,https://www.spotrac.com/redirect/player/16708/
1453,Ryan Tepera,RP,32.1,TOR,CHC,1,900000,900000,2020,16599,https://www.spotrac.com/redirect/player/16599/
1454,Luke Maile,C,28.8,TOR,PIT,1,900000,900000,2020,18160,https://www.spotrac.com/redirect/player/18160/
1455,Tommy Hunter,RP,33.6,PHI,PHI,1,850000,850000,2020,7558,https://www.spotrac.com/redirect/player/7558/
1456,Josh Osich,RP,31.2,BOS,BOS,1,850000,850000,2020,17969,https://www.spotrac.com/redirect/player/17969/
1457,Kohl Stewart,SP,25.2,MIN,BAL,1,800000,800000,2020,27919,https://www.spotrac.com/redirect/player/27919/
1458,Daniel Winkler,RP,29.8,SF,CHC,1,750000,750000,2020,16502,https://www.spotrac.com/redirect/player/16502/
1459,Jared Hughes,RP,34.9,HOU,NYM,1,700000,700000,2020,8703,https://www.spotrac.com/redirect/player/8703/
1460,Marco Hernandez,3B,27.2,BOS,BOS,1,650000,650000,2020,18394,https://www.spotrac.com/redirect/player/18394/
1461,Dustin Garneau,C,32.2,OAK,HOU,1,650000,650000,2020,14134,https://www.spotrac.com/redirect/player/14134/
1462,Collin McHugh,RP,32.7,HOU,BOS,1,600000,600000,2020,11525,https://www.spotrac.com/redirect/player/11525/
1463,Jesse Hahn,RP,30.3,KC,KC,1,600000,600000,2020,15668,https://www.spotrac.com/redirect/player/15668/
1464,Jake McGee,RP,33.9,COL,LAD,1,563500,563500,2020,7535,https://www.spotrac.com/redirect/player/7535/
1465,Jake Lamb,1B,29.9,ARI,OAK,-,,,2020,14006,https://www.spotrac.com/redirect/player/14006/
1466,Brock Holt,2B,32.2,MIL,WSH,-,,,2020,11509,https://www.spotrac.com/redirect/player/11509/
1467,Logan Forsythe,2B,33.5,PHI,MIA,-,,,2020,8793,https://www.spotrac.com/redirect/player/8793/
1468,Jhoulys Chacin,SP,32.5,MIN,ATL,-,,,2020,7307,https://www.spotrac.com/redirect/player/7307/
1469,Jose Lobaton,C,35.7,LAD,CHC,-,,,2020,8479,https://www.spotrac.com/redirect/player/8479/
1470,George Springer,CF,31.3,HOU,TOR,6,150000000,25000000,2021,14174,https://www.spotrac.com/redirect/player/14174/
1471,J.T. Realmuto,C,29.8,PHI,PHI,5,115500000,23100000,2021,16097,https://www.spotrac.com/redirect/player/16097/
1472,Trevor Bauer,SP,30.0,CIN,LAD,3,102000000,34000000,2021,8645,https://www.spotrac.com/redirect/player/8645/
1473,D.J. LeMahieu,3B,32.5,NYY,NYY,6,90000000,15000000,2021,10696,https://www.spotrac.com/redirect/player/10696/
1474,Marcell Ozuna,LF,30.2,ATL,ATL,4,65000000,16250000,2021,12103,https://www.spotrac.com/redirect/player/12103/
1475,Liam Hendriks,RP,31.9,OAK,CHW,3,54000000,18000000,2021,8537,https://www.spotrac.com/redirect/player/8537/
1476,James McCann,C,30.4,CHW,NYM,4,40600000,10150000,2021,14154,https://www.spotrac.com/redirect/player/14154/
1477,Justin Turner,3B,36.2,LAD,LAD,2,34000000,17000000,2021,8649,https://www.spotrac.com/redirect/player/8649/
1478,Michael Brantley,LF,33.7,HOU,HOU,2,32000000,16000000,2021,7294,https://www.spotrac.com/redirect/player/7294/
1479,Didi Gregorius,SS,30.9,PHI,PHI,2,28000000,14000000,2021,11457,https://www.spotrac.com/redirect/player/11457/
1480,Jackie Bradley Jr.,CF,30.8,BOS,MIL,2,24000000,12000000,2021,12166,https://www.spotrac.com/redirect/player/12166/
1481,Jake Odorizzi,SP,30.9,MIN,HOU,3,23500000,7833333,2021,11583,https://www.spotrac.com/redirect/player/11583/
1482,Taijuan Walker,SP,28.5,TOR,NYM,3,23000000,7666667,2021,14342,https://www.spotrac.com/redirect/player/14342/
1483,Jurickson Profar,LF,27.9,SD,SD,3,21000000,7000000,2021,11471,https://www.spotrac.com/redirect/player/11471/
1484,Tommy La Stella,2B,31.9,OAK,SF,3,18750000,6250000,2021,14030,https://www.spotrac.com/redirect/player/14030/
1485,Kolten Wong,2B,30.2,STL,MIL,2,18000000,9000000,2021,14346,https://www.spotrac.com/redirect/player/14346/
1486,Marcus Semien,2B,30.3,OAK,TOR,1,18000000,18000000,2021,14066,https://www.spotrac.com/redirect/player/14066/
1487,Mike Minor,SP,32.9,OAK,KC,2,18000000,9000000,2021,7235,https://www.spotrac.com/redirect/player/7235/
1488,Blake Treinen,RP,32.5,LAD,LAD,2,17500000,8750000,2021,16022,https://www.spotrac.com/redirect/player/16022/
1489,Carlos Santana,1B,34.7,CLE,KC,2,17500000,8750000,2021,7304,https://www.spotrac.com/redirect/player/7304/
1490,Trevor May,RP,31.2,MIN,NYM,2,15500000,7750000,2021,15692,https://www.spotrac.com/redirect/player/15692/
1491,Charlie Morton,SP,37.0,TB,ATL,1,15000000,15000000,2021,7491,https://www.spotrac.com/redirect/player/7491/
1492,Enrique Hernandez,CF,29.3,LAD,BOS,2,14000000,7000000,2021,15789,https://www.spotrac.com/redirect/player/15789/
1493,Nelson Cruz,DH,40.6,MIN,MIN,1,13000000,13000000,2021,5398,https://www.spotrac.com/redirect/player/5398/
1494,Pedro Baez,RP,32.8,LAD,HOU,2,12500000,6250000,2021,15657,https://www.spotrac.com/redirect/player/15657/
1495,Trevor Rosenthal,RP,30.7,SD,OAK,1,11000000,11000000,2021,11478,https://www.spotrac.com/redirect/player/11478/
1496,Corey Kluber,SP,34.8,TEX,NYY,1,11000000,11000000,2021,8504,https://www.spotrac.com/redirect/player/8504/
1497,Drew Smyly,SP,31.4,SF,ATL,1,11000000,11000000,2021,10664,https://www.spotrac.com/redirect/player/10664/
1498,Andrelton Simmons,SS,31.3,LAA,MIN,1,10500000,10500000,2021,10673,https://www.spotrac.com/redirect/player/10673/
1499,Brad Hand,RP,30.8,CLE,WSH,1,10500000,10500000,2021,8640,https://www.spotrac.com/redirect/player/8640/
1500,Garrett Richards,SP,32.6,SD,BOS,1,10000000,10000000,2021,8548,https://www.spotrac.com/redirect/player/8548/
1501,Kyle Schwarber,LF,27.8,CHC,WSH,1,10000000,10000000,2021,15329,https://www.spotrac.com/redirect/player/15329/
1502,Robbie Grossman,RF,31.2,OAK,DET,2,10000000,5000000,2021,12269,https://www.spotrac.com/redirect/player/12269/
1503,Yadier Molina,C,38.5,STL,STL,1,9000000,9000000,2021,792,https://www.spotrac.com/redirect/player/792/
1504,James Paxton,SP,32.2,NYY,SEA,1,8500000,8500000,2021,14341,https://www.spotrac.com/redirect/player/14341/
1505,Eddie Rosario,LF,29.3,MIN,CLE,1,8000000,8000000,2021,16540,https://www.spotrac.com/redirect/player/16540/
1506,Adam Wainwright,SP,39.3,STL,STL,1,8000000,8000000,2021,802,https://www.spotrac.com/redirect/player/802/
1507,Jose Quintana,SP,31.9,CHC,LAA,1,8000000,8000000,2021,10660,https://www.spotrac.com/redirect/player/10660/
1508,J.A. Happ,SP,38.2,NYY,MIN,1,8000000,8000000,2021,5326,https://www.spotrac.com/redirect/player/5326/
1509,Robbie Ray,SP,29.1,TOR,TOR,1,8000000,8000000,2021,14151,https://www.spotrac.com/redirect/player/14151/
1510,Ken Giles,RP,30.3,TOR,SEA,2,7000000,3500000,2021,15666,https://www.spotrac.com/redirect/player/15666/
1511,Joc Pederson,LF,28.8,LAD,CHC,1,7000000,7000000,2021,14229,https://www.spotrac.com/redirect/player/14229/
1512,Jason Castro,C,33.6,SD,HOU,2,7000000,3500000,2021,7327,https://www.spotrac.com/redirect/player/7327/
1513,Kevin Pillar,CF,32.1,COL,NYM,2,6500000,3250000,2021,15766,https://www.spotrac.com/redirect/player/15766/
1514,Chris Archer,SP,32.3,PIT,TB,1,6500000,6500000,2021,8471,https://www.spotrac.com/redirect/player/8471/
1515,Alex Colome,RP,32.1,CHW,MIN,1,6250000,6250000,2021,11472,https://www.spotrac.com/redirect/player/11472/
1516,Jake Arrieta,SP,34.9,PHI,CHC,1,6000000,6000000,2021,7237,https://www.spotrac.com/redirect/player/7237/
1517,Archie Bradley,RP,28.4,CIN,PHI,1,6000000,6000000,2021,13994,https://www.spotrac.com/redirect/player/13994/
1518,Anthony DeSclafani,SP,30.6,CIN,SF,1,6000000,6000000,2021,15788,https://www.spotrac.com/redirect/player/15788/
1519,Kirby Yates,RP,33.8,SD,TOR,1,5500000,5500000,2021,15678,https://www.spotrac.com/redirect/player/15678/
1520,Tommy Kahnle,RP,31.3,NYY,LAD,2,5250000,2625000,2021,14119,https://www.spotrac.com/redirect/player/14119/
1521,Brett Gardner,LF,37.4,NYY,NYY,2,5150000,2575000,2021,5311,https://www.spotrac.com/redirect/player/5311/
1522,Justin Wilson,RP,33.4,NYM,NYY,2,5150000,2575000,2021,11507,https://www.spotrac.com/redirect/player/11507/
1523,Adam Duvall,RF,32.4,ATL,MIA,1,5000000,5000000,2021,15673,https://www.spotrac.com/redirect/player/15673/
1524,Jake McGee,RP,34.5,LAD,SF,2,5000000,2500000,2021,7535,https://www.spotrac.com/redirect/player/7535/
1525,Cesar Hernandez,2B,30.7,CLE,CLE,1,5000000,5000000,2021,11516,https://www.spotrac.com/redirect/player/11516/
1526,Anthony Bass,RP,33.2,TOR,MIA,2,5000000,2500000,2021,8772,https://www.spotrac.com/redirect/player/8772/
1527,Jon Lester,SP,37.0,CHC,WSH,1,5000000,5000000,2021,93,https://www.spotrac.com/redirect/player/93/
1528,Jonathan Schoop,2B,29.2,DET,DET,1,4500000,4500000,2021,11751,https://www.spotrac.com/redirect/player/11751/
1529,Chase Anderson,RP,33.2,TOR,PHI,1,4000000,4000000,2021,12082,https://www.spotrac.com/redirect/player/12082/
1530,Jonathan Villar,SS,29.8,TOR,NYM,1,3550000,3550000,2021,14178,https://www.spotrac.com/redirect/player/14178/
1531,Brad Miller,2B,31.2,PHI,PHI,1,3500000,3500000,2021,14340,https://www.spotrac.com/redirect/player/14340/
1532,Michael Fiers,SP,35.6,OAK,OAK,1,3500000,3500000,2021,8696,https://www.spotrac.com/redirect/player/8696/
1533,Joakim Soria,RP,36.7,OAK,ARI,1,3500000,3500000,2021,422,https://www.spotrac.com/redirect/player/422/
1534,Jose Urena,SP,29.2,MIA,DET,1,3250000,3250000,2021,16098,https://www.spotrac.com/redirect/player/16098/
1535,Hunter Renfroe,RF,28.8,TB,BOS,1,3100000,3100000,2021,21073,https://www.spotrac.com/redirect/player/21073/
1536,Mark Melancon,RP,35.8,ATL,SD,1,3000000,3000000,2021,7335,https://www.spotrac.com/redirect/player/7335/
1537,Marwin Gonzalez,3B,31.8,MIN,BOS,1,3000000,3000000,2021,11865,https://www.spotrac.com/redirect/player/11865/
1538,Carlos Rodon,SP,28.1,CHW,CHW,1,3000000,3000000,2021,16709,https://www.spotrac.com/redirect/player/16709/
1539,Aaron Loup,RP,33.1,TB,NYM,1,3000000,3000000,2021,11033,https://www.spotrac.com/redirect/player/11033/
1540,Tyler Chatwood,RP,31.1,CHC,TOR,1,3000000,3000000,2021,9152,https://www.spotrac.com/redirect/player/9152/
1541,Alex Wood,SP,30.0,LAD,SF,1,3000000,3000000,2021,13957,https://www.spotrac.com/redirect/player/13957/
1542,Michael Wacha,SP,29.4,NYM,TB,1,3000000,3000000,2021,13219,https://www.spotrac.com/redirect/player/13219/
1543,Mike Zunino,C,29.7,TB,TB,1,3000000,3000000,2021,13291,https://www.spotrac.com/redirect/player/13291/
1544,Andrew Chafin,RP,30.6,CHC,CHC,1,2750000,2750000,2021,15178,https://www.spotrac.com/redirect/player/15178/
1545,Greg Holland,RP,35.0,KC,KC,1,2750000,2750000,2021,7418,https://www.spotrac.com/redirect/player/7418/
1546,David Dahl,OF,26.7,COL,TEX,1,2700000,2700000,2021,20903,https://www.spotrac.com/redirect/player/20903/
1547,Yusmeiro Petit,RP,36.2,OAK,OAK,1,2550000,2550000,2021,122,https://www.spotrac.com/redirect/player/122/
1548,Brett Anderson,SP,33.0,MIL,MIL,1,2500000,2500000,2021,5313,https://www.spotrac.com/redirect/player/5313/
1549,Sergio Romo,RP,37.9,MIN,OAK,1,2500000,2500000,2021,5359,https://www.spotrac.com/redirect/player/5359/
1550,Rich Hill,SP,40.9,MIN,TB,1,2500000,2500000,2021,145,https://www.spotrac.com/redirect/player/145/
1551,Trevor Williams,RP,28.8,PIT,CHC,1,2500000,2500000,2021,21048,https://www.spotrac.com/redirect/player/21048/
1552,Tyler Clippard,RP,36.0,MIN,ARI,1,2250000,2250000,2021,7541,https://www.spotrac.com/redirect/player/7541/
1553,Mitch Moreland,1B,35.4,SD,OAK,1,2250000,2250000,2021,7560,https://www.spotrac.com/redirect/player/7560/
1554,Matt Shoemaker,SP,34.3,TOR,MIN,1,2000000,2000000,2021,14219,https://www.spotrac.com/redirect/player/14219/
1555,Mike Foltynewicz,SP,29.2,ATL,TEX,1,2000000,2000000,2021,14161,https://www.spotrac.com/redirect/player/14161/
1556,Wilson Ramos,C,33.4,NYM,DET,1,2000000,2000000,2021,7550,https://www.spotrac.com/redirect/player/7550/
1557,Hansel Robles,RP,30.3,LAA,MIN,1,2000000,2000000,2021,12080,https://www.spotrac.com/redirect/player/12080/
1558,Jeff Mathis,C,37.8,TEX,PHI,1,1800000,1800000,2021,442,https://www.spotrac.com/redirect/player/442/
1559,Collin McHugh,RP,33.6,BOS,TB,1,1800000,1800000,2021,11525,https://www.spotrac.com/redirect/player/11525/
1560,Daniel Santana,OF,30.2,TEX,BOS,1,1750000,1750000,2021,14323,https://www.spotrac.com/redirect/player/14323/
1561,Asdrubal Cabrera,2B,35.2,WSH,ARI,1,1750000,1750000,2021,242,https://www.spotrac.com/redirect/player/242/
1562,David Phelps,RP,34.3,PHI,TOR,1,1750000,1750000,2021,10655,https://www.spotrac.com/redirect/player/10655/
1563,Nomar Mazara,RF,25.8,CHW,DET,1,1750000,1750000,2021,18361,https://www.spotrac.com/redirect/player/18361/
1564,Michael Taylor,CF,29.7,WSH,KC,1,1750000,1750000,2021,15817,https://www.spotrac.com/redirect/player/15817/
1565,Trevor Cahill,RP,33.0,SF,PIT,1,1500000,1500000,2021,5316,https://www.spotrac.com/redirect/player/5316/
1566,Jarrod Dyson,CF,36.5,CHW,KC,1,1500000,1500000,2021,7416,https://www.spotrac.com/redirect/player/7416/
1567,Jake Marisnick,CF,29.8,NYM,CHC,1,1500000,1500000,2021,14317,https://www.spotrac.com/redirect/player/14317/
1568,Sean Doolittle,RP,34.3,WSH,CIN,1,1500000,1500000,2021,8596,https://www.spotrac.com/redirect/player/8596/
1569,Alex Avila,C,33.9,MIN,WSH,1,1500000,1500000,2021,7381,https://www.spotrac.com/redirect/player/7381/
1570,Freddy Galvis,SS,31.2,CIN,BAL,1,1500000,1500000,2021,9167,https://www.spotrac.com/redirect/player/9167/
1571,Austin Romine,C,32.2,DET,CHC,1,1500000,1500000,2021,8461,https://www.spotrac.com/redirect/player/8461/
1572,Kurt Suzuki,C,37.2,WSH,LAA,1,1500000,1500000,2021,626,https://www.spotrac.com/redirect/player/626/
1573,Curt Casali,C,32.1,CIN,SF,1,1500000,1500000,2021,15679,https://www.spotrac.com/redirect/player/15679/
1574,Albert Almora,CF,26.8,CHC,NYM,1,1250000,1250000,2021,14058,https://www.spotrac.com/redirect/player/14058/
1575,Josh Tomlin,RP,36.0,ATL,ATL,1,1250000,1250000,2021,7306,https://www.spotrac.com/redirect/player/7306/
1576,Keone Kela,RP,27.8,PIT,SD,1,1200000,1200000,2021,16627,https://www.spotrac.com/redirect/player/16627/
1577,Chaz Roe,RP,34.3,TB,TB,1,1150000,1150000,2021,15631,https://www.spotrac.com/redirect/player/15631/
1578,Matt Wisler,RP,28.2,MIN,SF,1,1150000,1150000,2021,17615,https://www.spotrac.com/redirect/player/17615/
1579,Alexander Claudio,RP,28.8,MIL,LAA,1,1125000,1125000,2021,15721,https://www.spotrac.com/redirect/player/15721/
1580,Ryne Stanek,RP,29.4,MIA,HOU,1,1100000,1100000,2021,21195,https://www.spotrac.com/redirect/player/21195/
1581,Cole Hamels,SP,37.6,ATL,LAD,1,1000000,1000000,2021,639,https://www.spotrac.com/redirect/player/639/
1582,Tony Watson,RP,35.8,PHI,LAA,1,1000000,1000000,2021,8706,https://www.spotrac.com/redirect/player/8706/
1583,Steve Cishek,RP,34.8,HOU,LAA,1,1000000,1000000,2021,7395,https://www.spotrac.com/redirect/player/7395/
1584,Jake Lamb,1B,30.3,OAK,ATL,1,1000000,1000000,2021,14006,https://www.spotrac.com/redirect/player/14006/
1585,Brandon Workman,RP,32.5,PHI,CHC,1,1000000,1000000,2021,14034,https://www.spotrac.com/redirect/player/14034/
1586,Felix Hernandez,SP,34.8,ATL,BAL,1,1000000,1000000,2021,756,https://www.spotrac.com/redirect/player/756/
1587,Ryan Zimmerman,1B,36.2,WSH,WSH,1,1000000,1000000,2021,939,https://www.spotrac.com/redirect/player/939/
1588,Chris Devenski,RP,30.2,HOU,ARI,1,1000000,1000000,2021,18908,https://www.spotrac.com/redirect/player/18908/
1589,Abraham Almonte,CF,31.3,SD,ATL,1,990000,990000,2021,14343,https://www.spotrac.com/redirect/player/14343/
1590,Daniel Robertson,SS,26.8,SF,MIL,1,900000,900000,2021,18505,https://www.spotrac.com/redirect/player/18505/
1591,Maikel Franco,3B,28.5,KC,BAL,1,800000,800000,2021,16052,https://www.spotrac.com/redirect/player/16052/
1592,Ryan Tepera,RP,33.2,CHC,CHC,1,800000,800000,2021,16599,https://www.spotrac.com/redirect/player/16599/
1593,John Brebbia,RP,30.5,STL,SF,1,800000,800000,2021,22647,https://www.spotrac.com/redirect/player/22647/
1594,Keynan Middleton,RP,27.2,LAA,SEA,1,800000,800000,2021,21178,https://www.spotrac.com/redirect/player/21178/
1595,Oliver Drake,RP,34.1,TB,TB,1,775000,775000,2021,11636,https://www.spotrac.com/redirect/player/11636/
1596,Jonathan Holder,RP,27.5,NYY,CHC,1,750000,750000,2021,21037,https://www.spotrac.com/redirect/player/21037/
1597,Sam McWilliams,RP,25.2,TB,NYM,1,750000,750000,2021,27324,https://www.spotrac.com/redirect/player/27324/
1598,Kohl Stewart,SP,26.2,BAL,CHC,1,700000,700000,2021,27919,https://www.spotrac.com/redirect/player/27919/
1599,Scott Heineman,OF,27.9,TEX,TEX,1,595000,595000,2021,28184,https://www.spotrac.com/redirect/player/28184/
1600,Albert Pujols,DH,41.2,LAA,LAD,1,570500,570500,2021,795,https://www.spotrac.com/redirect/player/795/
1601,Joe Gatto,RP,25.4,LAA,TEX,1,570500,570500,2021,17721,https://www.spotrac.com/redirect/player/17721/
1602,Ross Detwiler,RP,35.5,MIA,SD,-,,,2021,5410,https://www.spotrac.com/redirect/player/5410/
1603,Jose Iglesias,SS,31.7,LAA,BOS,-,,,2021,8454,https://www.spotrac.com/redirect/player/8454/
1604,Matt Andriese,RP,31.9,BOS,SEA,-,,,2021,16010,https://www.spotrac.com/redirect/player/16010/
1605,Shane Greene,RP,32.8,ATL,LAD,-,,,2021,14328,https://www.spotrac.com/redirect/player/14328/
1606,Yoshitomo Tsutsugo,1B,29.7,LAD,PIT,-,,,2021,47079,https://www.spotrac.com/redirect/player/47079/
1607,Rene Rivera,C,37.9,CLE,WSH,-,,,2021,14336,https://www.spotrac.com/redirect/player/14336/
1608,Adam Eaton,RF,32.6,CHW,LAA,-,,,2021,11309,https://www.spotrac.com/redirect/player/11309/
1609,Jacob Faria,RP,27.8,LAA,ARI,-,,,2021,18353,https://www.spotrac.com/redirect/player/18353/
1610,Jhoulys Chacin,SP,33.2,NYY,COL,-,,,2021,7307,https://www.spotrac.com/redirect/player/7307/
1611,Caleb Joseph,C,34.7,TOR,NYM,1,,,2021,13986,https://www.spotrac.com/redirect/player/13986/
1612,Jason Vosler,3B,27.2,SD,SF,1,,,2021,28958,https://www.spotrac.com/redirect/player/28958/
1613,Corey Seager,SS,27.6,LAD,TEX,10,325000000,32500000,2022,18169,https://www.spotrac.com/redirect/player/18169/
1614,Marcus Semien,2B,31.2,TOR,TEX,7,175000000,25000000,2022,14066,https://www.spotrac.com/redirect/player/14066/
1615,Javier Baez,SS,28.9,NYM,DET,6,140000000,23333333,2022,14056,https://www.spotrac.com/redirect/player/14056/
1616,Max Scherzer,SP,37.3,LAD,NYM,3,130000000,43333333,2022,5166,https://www.spotrac.com/redirect/player/5166/
1617,Robbie Ray,SP,30.1,TOR,SEA,5,115000000,23000000,2022,14151,https://www.spotrac.com/redirect/player/14151/
1618,Kevin Gausman,SP,30.8,SF,TOR,5,110000000,22000000,2022,13974,https://www.spotrac.com/redirect/player/13974/
1619,Starling Marte,CF,33.1,OAK,NYM,4,78000000,19500000,2022,11078,https://www.spotrac.com/redirect/player/11078/
1620,Eduardo Rodriguez,SP,28.6,BOS,DET,5,77000000,15400000,2022,13984,https://www.spotrac.com/redirect/player/13984/
1621,Marcus Stroman,SP,30.6,NYM,CHC,3,71000000,23666667,2022,15687,https://www.spotrac.com/redirect/player/15687/
1622,Chris Taylor,2B,31.2,LAD,LAD,4,60000000,15000000,2022,15676,https://www.spotrac.com/redirect/player/15676/
1623,Raisel Iglesias,RP,31.8,LAA,LAA,4,58000000,14500000,2022,15416,https://www.spotrac.com/redirect/player/15416/
1624,Jon Gray,SP,30.0,COL,TEX,4,56000000,14000000,2022,14130,https://www.spotrac.com/redirect/player/14130/
